ARTICULO;MODELO;EAN;SUBFAMILIA;NOMBRE_SUBFAMILIA;DESCRIPCION;MARCA;PRECIO;STOCK;PVPR;IVA_TECNO;OBSOLETO;CANONDIGITAL;FAMILIA;NOMBREFAMILIA;ART_EXCLU_E;NOMBRECARACTERISTICA;VALOR;NOMBRECARACTERISTICA1;VALOR1;NOMBRECARACTERISTICA2;VALOR2;NOMBRECARACTERISTICA3;VALOR3;NOMBRECARACTERISTICA4;VALOR4;NOMBRECARACTERISTICA5;VALOR5;NOMBRECARACTERISTICA6;VALOR6;NOMBRECARACTERISTICA7;VALOR7;URLIMAGEN
03187393;MO3500;8435568408852;MOL;MOLINILLO DE CAFE;MOLINILLO MO 3500;ORBEGOZO;12,75;28;21,789750; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187393.jpg
03187394;CG4206;8435568408838;CAF;CAFETERA DE GOTEO;CAFETERA CG 4206;ORBEGOZO;12,58;0;21,499220; ; ;0;03;GAMA P.A.E.; ;Capacidad en tazas;6 tazas;Color;Negro;Indicador de nivel de agua;Si;Capacidad de reserva de agua;0.6 L;Tipo de café; ;Consumo energetico; ;Peso; ; ; ;https://integra.hepecasa.es/03/03187394.jpg
03187395;WL1600;8435568407404;GOF;GOFRERA;GOFRERA WL 1600;ORBEGOZO;15,16;1;25,908440; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187395.jpg
03187403;SVT1200;8435568407459;PLH;PLANCHA DE VAPOR;PLANCHA VERTICAL SVT 1200;ORBEGOZO;17,87;2;30,539830; ; ;0;03;GAMA P.A.E.; ;Color;Blanco;Tipo;Vertical;Capacidad de reserva de agua;260 ml;Potencia;1600 W;Funcion de vapor vertical;Si;Chorro vapor; ;Vapor continuo;25 g/min;Vapor variable; ;https://integra.hepecasa.es/03/03187403.jpg
03187405;34540;8425160345402;CAF;CAFETERA DE GOTEO;CAFETERA PORTATIL 34540;KUKEN;70,24;0;120,040160; ; ;0;03;GAMA P.A.E.; ;Capacidad en tazas;1;Color;Negro;Indicador de nivel de agua; ;Capacidad de reserva de agua;65 ml;Tipo de café;Cápsulas y molido;Consumo energetico; ;Peso; ; ; ;https://integra.hepecasa.es/03/03187405.jpg
03187416;9245;8007403092450;PLH;PLANCHA DE VAPOR;PLANCHA Z3 ZEROCALC.CERAMIC;IMETEC;26,73;11;45,681570; ; ;0;03;GAMA P.A.E.; ;Color;Rojo - Blanco;Tipo; ;Capacidad de reserva de agua;300 ml;Potencia;2400 W;Funcion de vapor vertical;Si;Chorro vapor; ;Vapor continuo; ;Vapor variable; ;https://integra.hepecasa.es/03/03187416.jpg
03187440;EDG226A;8004399026667;CAG;CAFETERA CAPSULAS;CAFETERA EDG226.A;DELONGHI;72,83;0;124,466470; ; ;0;03;GAMA P.A.E.; ;Color;Antracida;Capacidad de reserva de agua;0.8 L;Tipo;DE capsulas; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187440.jpg
03187491;V8CYCLONE;5025155122594;ASE;ASPIRADOR DE ESCOBA;ASPIRADOR V8 CYCLONE;DYSON;246,09;32;420,567810; ; ;0;03;GAMA P.A.E.; ;Color;Negro;Filtro;Cónico situado;HEPA, sistema de filtrado; ;Potencia de succion;150 AW;Capacidad polvo; ;Sin bolsa; ;Sin cables;Si;Cepillo para suelo;Si;https://integra.hepecasa.es/03/03187491.jpg
03187501;BNINTELTS;9501624429396;MGR;MULTI GROOMER DEP/RASURADO MEN;BODYGROOM BNINTELTS;BLACKNUANCE;24,50;60;41,8705; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187501.jpg
03187502;BNINTELTC;9507384522841;MGR;MULTI GROOMER DEP/RASURADO MEN;BODYGROOM BNINTELTC;BLACKNUANCE;18,38;61;31,411420; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187502.jpg
03187503;BNNYOTD;9505818255334;CTP;CORTAPELO;CORTAPELOS BNNYOTD NARIZ;BLACKNUANCE;12,26;59;20,952340; ; ;0;03;GAMA P.A.E.; ;Recargable; ;Cepillo de limpieza; ;Tiempo de funcionamiento; ;Numero de cabezas de afeitar; ;Sistema de afeitado; ;Numero de velocidades; ;Tiempo de carga; ;Lavable; ;https://integra.hepecasa.es/03/03187503.jpg
03187504;BNINTELLATS;9502164256855;DEP;DEPILADORA;DEPILADORA BNINTELLATS;BLACKNUANCE;24,50;62;41,8705; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187504.jpg
03187513;JASMINE;8428428804970;ARR;ARROCERA;ARROCERA 30474 JASMINE;PALSON;38,09;78;65,095810; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187513.jpg
03187514;03;8700216125628;CEP;CEPILLO DENTAL;DENTAL HANDLE VITALITY PRO BLUE;BRAUN;15,73;175;26,882570; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187514.jpg
03187516;6C01130524P;8429113229221;CUB;CUBERTERIA;CUBERTERIA 1305 SET 24 PIEZAS;CRUZ DE MALTA;11,81;6;20,183290; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187516.jpg
03187517;6C01162124P;8429113229238;CUB;CUBERTERIA;CUBERTERIA 1526 SET 24 PIEZAS;CRUZ DE MALTA;11,81;9;20,183290; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187517.jpg
03187518;6C01152624P;8429113229252;CUB;CUBERTERIA;CUBERTERIA 1320 SET 24 PIEZAS;CRUZ DE MALTA;18,80;5;32,1292; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187518.jpg
03187519;6C01132024P;8429113229276;CUB;CUBERTERIA;CUBERTERIA 1621 SET 24 PIEZAS;CRUZ DE MALTA;29,54;10;50,483860; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187519.jpg
03187520;01CUWELL113;8429113229894;CUB;CUBERTERIA;CUBERTERIA WELLINGTON SET 113 PIEZAS;CRUZ DE MALTA;214,24;0;366,136160; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187520.jpg
03187521;EC01BILB113;8429113225681;CUB;CUBERTERIA;CUBERTERIA BILBAO SET 113 PIEZAS;CRUZ DE MALTA;267,92;1;457,875280; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187521.jpg
03187522;EC013400081;8429113223342;CUB;CUBERTERIA;CUBERTERIA MARINA SET 113 PIEZAS;CRUZ DE MALTA;375,30;1;641,3877; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187522.jpg
03187524;TAS16B3;4242005308798;CAG;CAFETERA CAPSULAS;CAFETERA TAS16B3;BOSCH PAE;21,25;12;36,316250; ; ;0;03;GAMA P.A.E.; ;Color;Rojo;Capacidad de reserva de agua; ;Tipo;FINESSE; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187524.jpg
03187525;TAS16B5;4242005308811;CAG;CAFETERA CAPSULAS;CAFETERA TAS16B5;BOSCH PAE;21,25;17;36,316250; ; ;0;03;GAMA P.A.E.; ;Color;Azul;Capacidad de reserva de agua; ;Tipo;FINESSE; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187525.jpg
03187526;81PXFGTEBA3;8429113801946;TLS;TERMO PARA LIQUIDO;TERMO BASIQUE 350ML;FAGOR MENAJE;6,16;11;10,527440; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187526.jpg
03187527;81PXFGTEBA5;8429113801953;TLS;TERMO PARA LIQUIDO;TERMO BASIQUE 500ML;FAGOR MENAJE;7,10;0;12,1339; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187527.jpg
03187531;MS750E;3030050179361;MLD;MOLDEADOR;MOLDEADOR MS750E;BABYLISS;40,09;4;68,513810; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187531.jpg
03187541;38088;8425160380885;ASM;ASPIRADOR MANO;ASPIRADOR 38088;KUKEN;48,54;0;82,954860; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187541.jpg
03187542;33862;8425160338626;AAS;ACCESORIO PARA ASPIRADOR;RECAMBIO ASPIRADOR 33862;KUKEN;0,89;0;1,521010; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187542.jpg
03187543;MGF6228GRIS;8429113401436;PLH;PLANCHA DE VAPOR;PLANCHA MGF-6227 GRIS;MAGEFESA;19,48;20;33,291320; ; ;0;03;GAMA P.A.E.; ;Color;Negro - rojo;Tipo;Alto rendimiento;Capacidad de reserva de agua;300 ml;Potencia;3200 W;Funcion de vapor vertical; ;Chorro vapor; ;Vapor continuo; ;Vapor variable; ;https://integra.hepecasa.es/03/03187543.jpg
03187544;XN1108HNG;8432322618892;CAG;CAFETERA CAPSULAS;CAFETERA XN1108HNG;KRUPS;68,32;4;116,758880; ; ;0;03;GAMA P.A.E.; ;Color; ;Capacidad de reserva de agua; ;Tipo; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187544.jpg
03187545;XN1101HNG;;CAG;CAFETERA CAPSULAS;CAFETERA XN1101HNG;KRUPS;68,32;0;116,758880; ; ;0;03;GAMA P.A.E.; ;Color; ;Capacidad de reserva de agua; ;Tipo; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187545.jpg
03187548;A060118;8411796123095;ADC;ACCESORIO PARA COCINAR;ESCURRIDERA A060118 18CM 2 ASAS;BRA;5,09;6;8,698810; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187548.jpg
03187549;A060122;8411796123101;ADC;ACCESORIO PARA COCINAR;ESCURRIDERA A060122 22CM 2 ASAS;BRA;6,76;4;11,552840; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187549.jpg
03187550;A060126;8411796123118;ADC;ACCESORIO PARA COCINAR;ESCURRIDERA A060126 26CM 2 ASAS;BRA;9,10;4;15,5519; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187550.jpg
03187551;060129;8411796123606;ADC;ACCESORIO PARA COCINAR;SET ESCURRIDERA A060129 18-22-26;BRA;19,51;14;33,342590; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187551.jpg
03187552;A060212;8411796123125;ADC;ACCESORIO PARA COCINAR;COLADOR A060212 12CM CON MANGO;BRA;4,21;5;7,194890; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187552.jpg
03187553;A060216;8411796123132;ADC;ACCESORIO PARA COCINAR;COLADOR A060216 16CM CON MANGO;BRA;4,64;1;7,929760; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187553.jpg
03187554;A060219;8411796123149;ADC;ACCESORIO PARA COCINAR;COLADOR A060219 19CM CON MANGO;BRA;5,33;8;9,108970; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187554.jpg
03187555;A060222;8411796123156;ADC;ACCESORIO PARA COCINAR;COLADOR A060222 22CM CON MANGO;BRA;6,14;7;10,493260; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187555.jpg
03187556;A060229;8411796123613;ADC;ACCESORIO PARA COCINAR;SET COLADOR A060229 12-16-19 CM;BRA;13,71;10;23,430390; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187556.jpg
03187557;A196015;8411796124085;ADC;ACCESORIO PARA COCINAR;AFILADOR A196015 CUCHILLOS SIGNATURE;BRA;9,72;4;16,611480; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187557.jpg
03187558;A170603;8411796123187;CAI;CAFETERA ITALIANA;CAFETERA A170603 DELUXE INDUC.3 TZS VERD;BRA;12,10;6;20,6789; ; ;0;03;GAMA P.A.E.; ;Capacidad en tazas;3 Tazas;Color;Verde;Inducción;Si; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187558.jpg
03187559;A170606;8411796123200;CAI;CAFETERA ITALIANA;CAFETERA A170606 DELUXE INDUC.6 TZS VERD;BRA;15,03;0;25,686270; ; ;0;03;GAMA P.A.E.; ;Capacidad en tazas;6 Tazas;Color;Verde;Inducción;Si; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187559.jpg
03187560;A170609;8411796123217;CAI;CAFETERA ITALIANA;CAFETERA A170609 DELUXE INDUC.9 TZS VERD;BRA;18,29;0;31,257610; ; ;0;03;GAMA P.A.E.; ;Capacidad en tazas;9 Tazas;Color;Verde;Inducción;Si; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187560.jpg
03187561;A170610;8411796123354;CAI;CAFETERA ITALIANA;CAFETERA A170610 DELUXE INDUC.12 TZS VER;BRA;21,96;0;37,529640; ; ;0;03;GAMA P.A.E.; ;Capacidad en tazas;12 Tazas;Color;Verde;Inducción;Si; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187561.jpg
03187562;A170620;8411796123361;CAI;CAFETERA ITALIANA;CAFETERA A170620 DELUXE INDUC.12 TZS ROJ;BRA;21,96;0;37,529640; ; ;0;03;GAMA P.A.E.; ;Capacidad en tazas;12 Tazas;Color;Rojo;Inducción;Si; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187562.jpg
03187563;A170630;8411796123378;CAI;CAFETERA ITALIANA;CAFETERA A170630 DELUXE INDUC.12 TZS NEG;BRA;21,96;5;37,529640; ; ;0;03;GAMA P.A.E.; ;Capacidad en tazas;12 Tazas;Color;Negro;Inducción;Si; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187563.jpg
03187564;M241303;8435092435577;SAR;SARTEN;SARTEN M241303 18CM ELITE NONSTICK;MONIX;8,23;15;14,065070; ; ;0;03;GAMA P.A.E.; ;Color;Inox;Diametro;18 cm;Materiales;Acero Inoxidable; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187564.jpg
03187565;M241304;8435092435584;SAR;SARTEN;SARTEN M241304 20CM ELITE NONSTICK;MONIX;8,97;9;15,329730; ; ;0;03;GAMA P.A.E.; ;Color;Inox;Diametro;20 cm;Materiales;Acero Inoxidable; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187565.jpg
03187566;M241305;8435092435591;SAR;SARTEN;SARTEN M241305 22CM ELITE NONSTICK;MONIX;9,99;10;17,072910; ; ;0;03;GAMA P.A.E.; ;Color;Inox;Diametro;22 cm;Materiales;Acero Inoxidable; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187566.jpg
03187567;M241306;8435092435607;SAR;SARTEN;SARTEN M241306 24CM ELITE NONSTICK;MONIX;10,92;10;18,662280; ; ;0;03;GAMA P.A.E.; ;Color;Inox;Diametro;24 cm;Materiales;Acero inoxidable; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187567.jpg
03187568;M241307;8435092435614;SAR;SARTEN;SARTEN M241307 26CM ELITE NONSTICK;MONIX;12,49;13;21,345410; ; ;0;03;GAMA P.A.E.; ;Color;Inox;Diametro;26 cm;Materiales;Acero inoxidable; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187568.jpg
03187569;M241308;8435092435621;SAR;SARTEN;SARTEN M241308 28CM ELITE NONSTICK;MONIX;14,43;15;24,660870; ; ;0;03;GAMA P.A.E.; ;Color;Inox;Diametro;28 cm;Materiales;Acero inoxidable; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187569.jpg
03187570;M241424;8435092435522;SAR;SARTEN;GRILL M241424 24CON RAYAS 24CM ELITE;MONIX;16,09;13;27,497810; ; ;0;03;GAMA P.A.E.; ;Color;Inox;Diametro;24 cm;Materiales;Acero inoxidable; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187570.jpg
03187571;M241428;8435092435379;SAR;SARTEN;GRILL M241428 28CON RAYAS 28CM ELITE;MONIX;19,97;14;34,128730; ; ;0;03;GAMA P.A.E.; ;Color;Inox;Diametro;28 cm;Materiales;Acero Inoxidable; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187571.jpg
03187578;249417;8712836993273;CAG;CAFETERA CAPSULAS;CAFETERA 249417 MULTICAPSULAS BLACK;PRINCESS;59,99;20;102,522910; ; ;0;03;GAMA P.A.E.; ;Color; ;Capacidad de reserva de agua; ;Tipo; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187578.jpg
03187579;132465;8713016085931;GOF;GOFRERA;GOFRERA 132465 BUBBLE GOFRE IRON;PRINCESS;20,61;6;35,222490; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187579.jpg
03187580;262047;8711387998812;CUE;CUECE HUEVOS;CUECEHUEVOS 262047 WAVE 6;PRINCESS;13,67;6;23,362030; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187580.jpg
03187581;115007;8712836991972;PIZ;PIZZA;MAQUINA PIZZA 115007 MAKER;PRINCESS;38,08;5;65,078720; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187581.jpg
03187582;529205;8712836997707;SEC;SECADOR;SET SECADOR 529205 PRO 7 IN 1;PRINCESS;58,71;5;100,335390; ; ;0;03;GAMA P.A.E.; ;Potencia; ;Color; ;Disparo frio; ;Numero de velocidades; ;Funcion ionica; ;Ajuste calefaccion; ;Filtro; ;Boquilla concentrador; ;https://integra.hepecasa.es/03/03187582.jpg
03187584;322890;8712836996816;PLH;PLANCHA DE VAPOR;PLANCHA 322890;PRINCESS;19,09;8;32,624810; ; ;0;03;GAMA P.A.E.; ;Color;Negro;Tipo;De vapor;Capacidad de reserva de agua;220 ml;Potencia;2600 W;Funcion de vapor vertical;Si;Chorro vapor; ;Vapor continuo;25 g/min;Vapor variable; ;https://integra.hepecasa.es/03/03187584.jpg
03187586;PZ9130;8713016109590;PAE;PAELLERA;WOK ELECTRICO PZ-9130;TRISTAR;24,52;11;41,904680; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187586.jpg
03187587;MX4850;8712836985599;BAT;BATIDORA;BATIDORA MX-4850;TRISTAR;8,36;17;14,287240; ; ;0;03;GAMA P.A.E.; ;Tipo; ;Color; ;Potencia; ;Capacidad del tazon; ;Numero de velocidades; ;Material de la cuchilla; ;Tazon extraible; ;Material de las jarras; ;https://integra.hepecasa.es/03/03187587.jpg
03187588;CM1285;8712836998537;CAF;CAFETERA DE GOTEO;CAFETERA CM-1285;TRISTAR;26,35;10;45,032150; ; ;0;03;GAMA P.A.E.; ;Capacidad en tazas; ;Color; ;Indicador de nivel de agua; ;Capacidad de reserva de agua; ;Tipo de café; ;Consumo energetico; ;Peso; ; ; ;https://integra.hepecasa.es/03/03187588.jpg
03187590;CP3015;8712836989375;EXP;EXPRIMIDOR;EXPRIMIDOR CP-3015;TRISTAR;14,76;15;25,224840; ; ;0;03;GAMA P.A.E.; ;Color; ;Potencia; ;Voltaje de entrada; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187590.jpg
03187591;WK1345;8712836994898;HER;HERVIDOR DE AGUA;HERVIDOR WK-1345;TRISTAR;9,59;16;16,389310; ; ;0;03;GAMA P.A.E.; ;Capacidad de reserva de agua; ;Color; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187591.jpg
03187592;EK3074;8713016030740;CUE;CUECE HUEVOS;CUECEHUEVOS EK-3074;TRISTAR;8,16;10;13,945440; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187592.jpg
03187598;BR1057;8712836986879;TOS;TOSTADOR;TOSTADOR BR-1057;TRISTAR;17,92;12;30,625280; ; ;0;03;GAMA P.A.E.; ;Color; ;Potencia; ;Bandeja para migajas extraible; ;Funcion descongelar; ;Apagado automatico; ;Funcion recalentar; ;Mecanismo de autocentrado de pan; ;Mecanismo auto pop-up; ;https://integra.hepecasa.es/03/03187598.jpg
03187601;ST8930;8712836997301;PLC;CENTRO DE PLANCHADO;CENTRO PLANCHADO ST-8930;TRISTAR;36,94;11;63,130460; ; ;0;03;GAMA P.A.E.; ;Tipo; ;Capacidad de reserva de agua; ;Color; ;Vapor continuo; ;Funcion de vapor vertical; ;Presion maxima del vapor; ;Luz de indicador de vapor listo; ;Potencia de la plancha; ;https://integra.hepecasa.es/03/03187601.jpg
03187605;EA870810;3016661156694;CFA;CAFETERA AUTOMATICA Y SEMI;CAFETERA EA870810;KRUPS;273,97;8;468,214730; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187605.jpg
03187606;WK1500BK;8021098001962;HER;HERVIDOR DE AGUA;HERVIDOR WK1500BK;BRAUN;32,08;6;54,824720; ; ;0;03;GAMA P.A.E.; ;Capacidad de reserva de agua; ;Color; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187606.jpg
03187607;CJ5050BK;8021098003539;EXP;EXPRIMIDOR;EXPRIMIDOR CJ5050BK;BRAUN;28,59;0;48,860310; ; ;0;03;GAMA P.A.E.; ;Color; ;Potencia; ;Voltaje de entrada; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187607.jpg
03187608;KF1500BK;8021098001870;CAF;CAFETERA DE GOTEO;CAFETERA KF1500BK;BRAUN;35,42;4;60,532780; ; ;0;03;GAMA P.A.E.; ;Capacidad en tazas; ;Color; ;Indicador de nivel de agua; ;Capacidad de reserva de agua; ;Tipo de café; ;Consumo energetico; ;Peso; ; ; ;https://integra.hepecasa.es/03/03187608.jpg
03187613;RX22611028;8021098005618;EXP;EXPRIMIDOR;BOX EXPRIMIDORES RX22611028;BRAUN;142,90;0;244,2161; ; ;0;03;GAMA P.A.E.; ;Color; ;Potencia; ;Voltaje de entrada; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187613.jpg
03187624;C6688E;3030050197372;RIZ;RIZAPELO;RIZADOR C6688E;BABYLISS;64,17;0;109,666530; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187624.jpg
03187627;35635;8425160356354;SEC;SECADOR;SECADOR PARED 35635;KUKEN;23,48;0;40,127320; ; ;0;03;GAMA P.A.E.; ;Potencia; ;Color; ;Disparo frio; ;Numero de velocidades; ;Funcion ionica; ;Ajuste calefaccion; ;Filtro; ;Boquilla concentrador; ;https://integra.hepecasa.es/03/03187627.jpg
03187630;47280;8425160472801;HRR;HERRAMIENTA;ALICATE 47280 175MM;KUKEN;7,03;0;12,014270; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187630.jpg
03187631;48828;8425160488284;HRR;HERRAMIENTA;AMOLADORA 48828;KUKEN;67,23;0;114,896070; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187631.jpg
03187632;22174;8425160221744;HRR;HERRAMIENTA;BASE MOVIL 22174 CAUCHO BLANCO;KUKEN;1,28;0;2,187520; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187632.jpg
03187635;49691;8425160496913;HRR;HERRAMIENTA;HOJA SIERRA 49691 SABLE MADERA;KUKEN;8;0;13,6720; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187635.jpg
03187636;34298;8425160342982;ADC;ACCESORIO PARA COCINAR;JAMONERO 34298;KUKEN;22,74;0;38,862660; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187636.jpg
03187637;46979;8425160469795;HRR;HERRAMIENTA;JUEGO LLAVES VASO 46979;KUKEN;30;0;51,27; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187637.jpg
03187638;40987;8425160409876;HRR;HERRAMIENTA;LIMA STEIN 40987 MEDIA CAÑA 6";KUKEN;6,67;0;11,399030; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187638.jpg
03187639;41253;8425160412531;HRR;HERRAMIENTA;MARTILLO EBANISTA 41253;KUKEN;3,11;0;5,314990; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187639.jpg
03187642;53203;8425160532031;HRR;HERRAMIENTA;SARGENTO APRIETE 53203 70x300;KUKEN;3,01;0;5,144090; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187642.jpg
03187643;53640;8425160536404;HRR;HERRAMIENTA;SARGENTO APRIETE 53640 70x600;KUKEN;3,97;0;6,784730; ; ;0;03;GAMA P.A.E.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;https://integra.hepecasa.es/03/03187643.jpg
